Unnamed: 0,Date,State,Confirmed,Deceased,Recovered,State_Name
4690,-9223372036854775808,GA,44,0,35,Goa
4691,-9223372036854775808,GJ,580,18,532,Gujarat
4692,-9223372036854775808,HP,25,0,20,Himachal Pradesh
4693,-9223372036854775808,HR,421,13,636,Haryana
4694,-9223372036854775808,JH,31,0,42,Jharkhand
4695,-9223372036854775808,JK,213,1,113,Jammu and Kashmir
4696,-9223372036854775808,KA,445,10,246,Karnataka
4697,-9223372036854775808,KL,150,0,65,Kerala
4698,-9223372036854775808,LA,5,0,109,Ladakh
4699,-9223372036854775808,LD,0,0,0,Lakshadweep
4700,-9223372036854775808,MH,5024,175,2362,Maharashtra
4701,-9223372036854775808,ML,2,0,0,Meghalaya
4702,-9223372036854775808,MN,19,0,39,Manipur
4703,-9223372036854775808,MP,203,4,185,Madhya Pradesh
4704,-9223372036854775808,MZ,2,0,17,Mizoram
4705,-9223372036854775808,NL,16,0,2,Nagaland
4706,-9223372036854775808,OR,218,0,131,Odisha
4707,-9223372036854775808,PB,188,2,9,Punjab
4708,-9223372036854775808,PY,32,0,16,Puducherry
4709,-9223372036854775808,RJ,364,1,222,Rajasthan
4710,-9223372036854775808,SK,2,0,0,Sikkim
4711,-9223372036854775808,TG,985,7,78,Telangana
4712,-9223372036854775808,TN,3645,46,1358,Tamil Nadu
4713,-9223372036854775808,TR,35,0,36,Tripura
4714,-9223372036854775808,TT,18255,381,10246,Total
4715,-9223372036854775808,UN,-370,0,0,State Unassigned
4716,-9223372036854775808,UP,750,19,464,Uttar Pradesh
4717,-9223372036854775808,UT,34,1,64,Uttarakhand
4718,-9223372036854775808,WB,542,10,345,West Bengal
4719,-9223372036854775808,AN,1,0,0,Andaman and Nicobar Islands
4720,-9223372036854775808,AP,1,0,0,Andhra Pradesh
4721,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
4722,-9223372036854775808,AS,0,0,0,Assam
4723,-9223372036854775808,BR,3,0,0,Bihar
4724,-9223372036854775808,CH,0,0,0,Chandigarh
4725,-9223372036854775808,CT,3,0,0,Chhattisgarh
4726,-9223372036854775808,DD,0,0,0,Daman and Diu
4727,-9223372036854775808,DL,1,0,0,Delhi
4728,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
4729,-9223372036854775808,GA,0,0,0,Goa
4730,-9223372036854775808,GJ,5,2,0,Gujarat
4731,-9223372036854775808,HP,0,0,0,Himachal Pradesh
4732,-9223372036854775808,HR,1,0,0,Haryana
4733,-9223372036854775808,JH,0,0,0,Jharkhand
4734,-9223372036854775808,JK,3,1,0,Jammu and Kashmir
4735,-9223372036854775808,KA,4,1,0,Karnataka
4736,-9223372036854775808,KL,19,0,7,Kerala
4737,-9223372036854775808,LA,0,0,0,Ladakh
4738,-9223372036854775808,LD,0,0,0,Lakshadweep
4739,-9223372036854775808,MH,3,1,0,Maharashtra
4740,-9223372036854775808,ML,0,0,0,Meghalaya
4741,-9223372036854775808,MN,0,0,0,Manipur
4742,-9223372036854775808,MP,5,0,0,Madhya Pradesh
4743,-9223372036854775808,MZ,0,0,0,Mizoram
4744,-9223372036854775808,NL,0,0,0,Nagaland
4745,-9223372036854775808,OR,1,0,0,Odisha
4746,-9223372036854775808,PB,2,0,0,Punjab
4747,-9223372036854775808,PY,0,0,0,Puducherry
4748,-9223372036854775808,RJ,2,0,0,Rajasthan
4749,-9223372036854775808,SK,0,0,0,Sikkim
4750,-9223372036854775808,TG,3,0,0,Telangana
4751,-9223372036854775808,TN,3,0,0,Tamil Nadu
4752,-9223372036854775808,TR,0,0,0,Tripura
4753,-9223372036854775808,TT,65,5,7,Total
4754,-9223372036854775808,UN,0,0,0,State Unassigned
4755,-9223372036854775808,UP,4,0,0,Uttar Pradesh
4756,-9223372036854775808,UT,0,0,0,Uttarakhand
4757,-9223372036854775808,WB,1,0,0,West Bengal
4758,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
4759,-9223372036854775808,AP,97,1,125,Andhra Pradesh
4760,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
4761,-9223372036854775808,AS,134,0,0,Assam
4762,-9223372036854775808,BR,231,1,67,Bihar
4763,-9223372036854775808,CH,12,0,0,Chandigarh
4764,-9223372036854775808,CT,68,0,12,Chhattisgarh
4765,-9223372036854775808,DD,0,0,0,Daman and Diu
4766,-9223372036854775808,DL,412,12,183,Delhi
4767,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
4768,-9223372036854775808,GA,0,0,9,Goa
4769,-9223372036854775808,GJ,361,27,501,Gujarat
4770,-9223372036854775808,HP,24,0,0,Himachal Pradesh
4771,-9223372036854775808,HR,92,0,22,Haryana
4772,-9223372036854775808,JH,21,0,5,Jharkhand
4773,-9223372036854775808,JK,91,1,24,Jammu and Kashmir
4774,-9223372036854775808,KA,101,0,59,Karnataka
4775,-9223372036854775808,KL,67,1,10,Kerala
4776,-9223372036854775808,LA,0,0,0,Ladakh
4777,-9223372036854775808,LD,0,0,0,Lakshadweep
4778,-9223372036854775808,MH,2091,97,1168,Maharashtra
4779,-9223372036854775808,ML,5,0,0,Meghalaya
4780,-9223372036854775808,MN,3,0,0,Manipur
4781,-9223372036854775808,MP,165,5,118,Madhya Pradesh
4782,-9223372036854775808,MZ,0,0,0,Mizoram
4783,-9223372036854775808,NL,1,0,0,Nagaland
4784,-9223372036854775808,OR,79,0,84,Odisha
4785,-9223372036854775808,PB,25,0,5,Punjab
4786,-9223372036854775808,PY,0,0,0,Puducherry
4787,-9223372036854775808,RJ,236,3,220,Rajasthan
4788,-9223372036854775808,SK,0,0,0,Sikkim
4789,-9223372036854775808,TG,112,1,120,Telangana
4790,-9223372036854775808,TN,646,11,611,Tamil Nadu
4791,-9223372036854775808,TR,34,0,0,Tripura
4792,-9223372036854775808,TT,5907,173,3585,Total
4793,-9223372036854775808,UN,328,0,0,State Unassigned
4794,-9223372036854775808,UP,227,8,164,Uttar Pradesh
4795,-9223372036854775808,UT,51,0,6,Uttarakhand
4796,-9223372036854775808,WB,193,5,72,West Bengal
4797,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
4798,-9223372036854775808,AP,80,0,4,Andhra Pradesh
4799,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
4800,-9223372036854775808,AS,0,0,0,Assam
4801,-9223372036854775808,BR,69,0,0,Bihar
4802,-9223372036854775808,CH,9,0,0,Chandigarh
4803,-9223372036854775808,CT,0,0,0,Chhattisgarh
4804,-9223372036854775808,DD,0,0,0,Daman and Diu
4805,-9223372036854775808,DL,190,0,0,Delhi
4806,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
4807,-9223372036854775808,GA,0,0,0,Goa
4808,-9223372036854775808,GJ,247,11,81,Gujarat
4809,-9223372036854775808,HP,0,0,3,Himachal Pradesh
4810,-9223372036854775808,HR,5,0,14,Haryana
4811,-9223372036854775808,JH,21,0,4,Jharkhand
4812,-9223372036854775808,JK,23,1,27,Jammu and Kashmir
4813,-9223372036854775808,KA,9,1,11,Karnataka
4814,-9223372036854775808,KL,13,0,13,Kerala
4815,-9223372036854775808,LA,0,0,0,Ladakh
4816,-9223372036854775808,LD,0,0,0,Lakshadweep
4817,-9223372036854775808,MH,522,27,94,Maharashtra
4818,-9223372036854775808,ML,0,0,0,Meghalaya
4819,-9223372036854775808,MN,0,0,0,Manipur
4820,-9223372036854775808,MP,75,7,55,Madhya Pradesh
4821,-9223372036854775808,MZ,0,0,0,Mizoram
4822,-9223372036854775808,NL,0,0,0,Nagaland
4823,-9223372036854775808,OR,15,0,2,Odisha
4824,-9223372036854775808,PB,8,1,14,Punjab
4825,-9223372036854775808,PY,0,0,1,Puducherry
4826,-9223372036854775808,RJ,77,9,115,Rajasthan
4827,-9223372036854775808,SK,0,0,0,Sikkim
4828,-9223372036854775808,TG,2,0,16,Telangana
4829,-9223372036854775808,TN,52,0,54,Tamil Nadu
4830,-9223372036854775808,TR,0,0,0,Tripura
4831,-9223372036854775808,TT,1568,58,580,Total
4832,-9223372036854775808,UN,0,0,0,State Unassigned
4833,-9223372036854775808,UP,113,1,72,Uttar Pradesh
4834,-9223372036854775808,UT,0,0,0,Uttarakhand
4835,-9223372036854775808,WB,38,0,0,West Bengal
4836,-9223372036854775808,AN,20,1,12,Andaman and Nicobar Islands
4837,-9223372036854775808,AP,6051,49,3257,Andhra Pradesh
4838,-9223372036854775808,AR,81,0,69,Arunachal Pradesh
4839,-9223372036854775808,AS,1348,7,1362,Assam
4840,-9223372036854775808,BR,2192,6,1536,Bihar
4841,-9223372036854775808,CH,23,1,3,Chandigarh
4842,-9223372036854775808,CT,367,2,228,Chhattisgarh
4843,-9223372036854775808,DD,0,0,0,Daman and Diu
4844,-9223372036854775808,DL,613,26,1497,Delhi
4845,-9223372036854775808,DN,36,0,32,Dadra and Nagar Haveli and Daman and Diu
4846,-9223372036854775808,GA,258,1,133,Goa
4847,-9223372036854775808,GJ,1052,22,1015,Gujarat
4848,-9223372036854775808,HP,94,0,18,Himachal Pradesh
4849,-9223372036854775808,HR,795,5,662,Haryana
4850,-9223372036854775808,JH,454,7,101,Jharkhand
4851,-9223372036854775808,JK,470,9,474,Jammu and Kashmir
4852,-9223372036854775808,KA,5324,75,1847,Karnataka
4853,-9223372036854775808,KL,702,2,745,Kerala
4854,-9223372036854775808,LA,21,0,3,Ladakh
4855,-9223372036854775808,LD,0,0,0,Lakshadweep
4856,-9223372036854775808,MH,7924,227,8706,Maharashtra
4857,-9223372036854775808,ML,36,0,51,Meghalaya
4858,-9223372036854775808,MN,51,0,38,Manipur
4859,-9223372036854775808,MP,789,9,659,Madhya Pradesh
4860,-9223372036854775808,MZ,0,0,0,Mizoram
4861,-9223372036854775808,NL,46,1,20,Nagaland
4862,-9223372036854775808,OR,1503,7,581,Odisha
4863,-9223372036854775808,PB,551,12,254,Punjab
4864,-9223372036854775808,PY,85,3,75,Puducherry
4865,-9223372036854775808,RJ,1134,9,880,Rajasthan
4866,-9223372036854775808,SK,10,0,27,Sikkim
4867,-9223372036854775808,TG,1473,8,774,Telangana
4868,-9223372036854775808,TN,6993,77,5723,Tamil Nadu
4869,-9223372036854775808,TR,147,4,105,Tripura
4870,-9223372036854775808,TT,46484,642,34354,Total
4871,-9223372036854775808,UN,0,0,0,State Unassigned
4872,-9223372036854775808,UP,3505,30,1192,Uttar Pradesh
4873,-9223372036854775808,UT,224,3,109,Uttarakhand
4874,-9223372036854775808,WB,2112,39,2166,West Bengal
4875,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
4876,-9223372036854775808,AP,796,11,284,Andhra Pradesh
4877,-9223372036854775808,AR,3,0,5,Arunachal Pradesh
4878,-9223372036854775808,AS,246,1,567,Assam
4879,-9223372036854775808,BR,302,2,261,Bihar
4880,-9223372036854775808,CH,3,0,0,Chandigarh
4881,-9223372036854775808,CT,65,0,52,Chhattisgarh
4882,-9223372036854775808,DD,0,0,0,Daman and Diu
4883,-9223372036854775808,DL,2948,66,2210,Delhi
4884,-9223372036854775808,DN,15,0,6,Dadra and Nagar Haveli and Daman and Diu
4885,-9223372036854775808,GA,89,0,50,Goa
4886,-9223372036854775808,GJ,615,18,379,Gujarat
4887,-9223372036854775808,HP,30,0,7,Himachal Pradesh
4888,-9223372036854775808,HR,543,7,456,Haryana
4889,-9223372036854775808,JH,45,0,77,Jharkhand
4890,-9223372036854775808,JK,204,2,145,Jammu and Kashmir
4891,-9223372036854775808,KA,918,11,371,Karnataka
4892,-9223372036854775808,KL,195,0,102,Kerala
4893,-9223372036854775808,LA,14,0,87,Ladakh
4894,-9223372036854775808,LD,0,0,0,Lakshadweep
4895,-9223372036854775808,MH,6368,167,4430,Maharashtra
4896,-9223372036854775808,ML,0,0,0,Meghalaya
4897,-9223372036854775808,MN,17,0,39,Manipur
4898,-9223372036854775808,MP,167,4,167,Madhya Pradesh
4899,-9223372036854775808,MZ,3,0,8,Mizoram
4900,-9223372036854775808,NL,16,0,2,Nagaland
4901,-9223372036854775808,OR,170,1,184,Odisha
4902,-9223372036854775808,PB,99,6,119,Punjab
4903,-9223372036854775808,PY,85,1,18,Puducherry
4904,-9223372036854775808,RJ,284,11,305,Rajasthan
4905,-9223372036854775808,SK,0,0,10,Sikkim
4906,-9223372036854775808,TG,1087,6,162,Telangana
4907,-9223372036854775808,TN,3713,68,2737,Tamil Nadu
4908,-9223372036854775808,TR,9,0,16,Tripura
4909,-9223372036854775808,TT,20142,414,14229,Total
4910,-9223372036854775808,UN,-100,0,0,State Unassigned
4911,-9223372036854775808,UP,606,19,632,Uttar Pradesh
4912,-9223372036854775808,UT,66,0,87,Uttarakhand
4913,-9223372036854775808,WB,521,13,254,West Bengal
4914,-9223372036854775808,AN,5,0,0,Andaman and Nicobar Islands
4915,-9223372036854775808,AP,2,0,0,Andhra Pradesh
4916,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
4917,-9223372036854775808,AS,0,0,0,Assam
4918,-9223372036854775808,BR,2,0,0,Bihar
4919,-9223372036854775808,CH,1,0,0,Chandigarh
4920,-9223372036854775808,CT,0,0,0,Chhattisgarh
4921,-9223372036854775808,DD,0,0,0,Daman and Diu
4922,-9223372036854775808,DL,4,0,0,Delhi
4923,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
4924,-9223372036854775808,GA,0,0,0,Goa
4925,-9223372036854775808,GJ,4,0,0,Gujarat
4926,-9223372036854775808,HP,0,0,1,Himachal Pradesh
4927,-9223372036854775808,HR,1,0,0,Haryana
4928,-9223372036854775808,JH,0,0,0,Jharkhand
4929,-9223372036854775808,JK,6,0,0,Jammu and Kashmir
4930,-9223372036854775808,KA,9,1,2,Karnataka
4931,-9223372036854775808,KL,39,0,0,Kerala
4932,-9223372036854775808,LA,0,0,3,Ladakh
4933,-9223372036854775808,LD,0,0,0,Lakshadweep
4934,-9223372036854775808,MH,31,1,18,Maharashtra
4935,-9223372036854775808,ML,0,0,0,Meghalaya
4936,-9223372036854775808,MN,0,0,0,Manipur
4937,-9223372036854775808,MP,9,1,0,Madhya Pradesh
4938,-9223372036854775808,MZ,0,0,0,Mizoram
4939,-9223372036854775808,NL,0,0,0,Nagaland
4940,-9223372036854775808,OR,0,0,0,Odisha
4941,-9223372036854775808,PB,5,0,1,Punjab
4942,-9223372036854775808,PY,0,0,0,Puducherry
4943,-9223372036854775808,RJ,10,0,0,Rajasthan
4944,-9223372036854775808,SK,0,0,0,Sikkim
4945,-9223372036854775808,TG,15,0,0,Telangana
4946,-9223372036854775808,TN,9,0,1,Tamil Nadu
4947,-9223372036854775808,TR,0,0,0,Tripura
4948,-9223372036854775808,TT,164,3,26,Total
4949,-9223372036854775808,UN,0,0,0,State Unassigned
4950,-9223372036854775808,UP,7,0,0,Uttar Pradesh
4951,-9223372036854775808,UT,0,0,0,Uttarakhand
4952,-9223372036854775808,WB,5,0,0,West Bengal
4953,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
4954,-9223372036854775808,AP,134,1,48,Andhra Pradesh
4955,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
4956,-9223372036854775808,AS,101,0,25,Assam
4957,-9223372036854775808,BR,68,1,118,Bihar
4958,-9223372036854775808,CH,1,0,0,Chandigarh
4959,-9223372036854775808,CT,4,0,4,Chhattisgarh
4960,-9223372036854775808,DD,0,0,0,Daman and Diu
4961,-9223372036854775808,DL,792,15,310,Delhi
4962,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
4963,-9223372036854775808,GA,1,0,9,Goa
4964,-9223372036854775808,GJ,376,23,410,Gujarat
4965,-9223372036854775808,HP,26,2,3,Himachal Pradesh
4966,-9223372036854775808,HR,76,2,14,Haryana
4967,-9223372036854775808,JH,7,0,0,Jharkhand
4968,-9223372036854775808,JK,162,2,21,Jammu and Kashmir
4969,-9223372036854775808,KA,135,3,17,Karnataka
4970,-9223372036854775808,KL,40,0,10,Kerala
4971,-9223372036854775808,LA,1,0,0,Ladakh
4972,-9223372036854775808,LD,0,0,0,Lakshadweep
4973,-9223372036854775808,MH,2190,105,964,Maharashtra
4974,-9223372036854775808,ML,0,0,0,Meghalaya
4975,-9223372036854775808,MN,5,0,0,Manipur
4976,-9223372036854775808,MP,237,8,238,Madhya Pradesh
4977,-9223372036854775808,MZ,0,0,0,Mizoram
4978,-9223372036854775808,NL,5,0,0,Nagaland
4979,-9223372036854775808,OR,76,0,79,Odisha
4980,-9223372036854775808,PB,33,0,0,Punjab
4981,-9223372036854775808,PY,0,0,0,Puducherry
4982,-9223372036854775808,RJ,280,3,286,Rajasthan
4983,-9223372036854775808,SK,0,0,0,Sikkim
4984,-9223372036854775808,TG,107,6,37,Telangana
4985,-9223372036854775808,TN,817,6,567,Tamil Nadu
4986,-9223372036854775808,TR,10,0,0,Tripura
4987,-9223372036854775808,TT,7246,188,3434,Total
4988,-9223372036854775808,UN,1043,0,0,State Unassigned
4989,-9223372036854775808,UP,267,5,167,Uttar Pradesh
4990,-9223372036854775808,UT,69,0,15,Uttarakhand
4991,-9223372036854775808,WB,183,6,92,West Bengal
4992,-9223372036854775808,AN,0,0,4,Andaman and Nicobar Islands
4993,-9223372036854775808,AP,82,0,23,Andhra Pradesh
4994,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
4995,-9223372036854775808,AS,2,0,0,Assam
4996,-9223372036854775808,BR,20,0,8,Bihar
4997,-9223372036854775808,CH,11,0,0,Chandigarh
4998,-9223372036854775808,CT,1,0,2,Chhattisgarh
4999,-9223372036854775808,DD,0,0,0,Daman and Diu
5000,-9223372036854775808,DL,206,0,201,Delhi
5001,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
5002,-9223372036854775808,GA,0,0,0,Goa
5003,-9223372036854775808,GJ,226,19,40,Gujarat
5004,-9223372036854775808,HP,0,0,0,Himachal Pradesh
5005,-9223372036854775808,HR,7,0,11,Haryana
5006,-9223372036854775808,JH,2,0,2,Jharkhand
5007,-9223372036854775808,JK,19,1,12,Jammu and Kashmir
5008,-9223372036854775808,KA,11,0,14,Karnataka
5009,-9223372036854775808,KL,4,0,4,Kerala
5010,-9223372036854775808,LA,2,0,0,Ladakh
5011,-9223372036854775808,LD,0,0,0,Lakshadweep
5012,-9223372036854775808,MH,728,31,106,Maharashtra
5013,-9223372036854775808,ML,0,0,0,Meghalaya
5014,-9223372036854775808,MN,0,0,0,Manipur
5015,-9223372036854775808,MP,222,10,16,Madhya Pradesh
5016,-9223372036854775808,MZ,0,0,0,Mizoram
5017,-9223372036854775808,NL,0,0,0,Nagaland
5018,-9223372036854775808,OR,0,0,1,Odisha
5019,-9223372036854775808,PB,12,0,3,Punjab
5020,-9223372036854775808,PY,0,0,0,Puducherry
5021,-9223372036854775808,RJ,102,2,26,Rajasthan
5022,-9223372036854775808,SK,0,0,0,Sikkim
5023,-9223372036854775808,TG,6,0,42,Telangana
5024,-9223372036854775808,TN,121,1,54,Tamil Nadu
5025,-9223372036854775808,TR,0,0,0,Tripura
5026,-9223372036854775808,TT,1902,69,636,Total
5027,-9223372036854775808,UN,0,0,0,State Unassigned
5028,-9223372036854775808,UP,67,3,63,Uttar Pradesh
5029,-9223372036854775808,UT,3,0,0,Uttarakhand
5030,-9223372036854775808,WB,48,2,4,West Bengal
5031,-9223372036854775808,AN,25,0,4,Andaman and Nicobar Islands
5032,-9223372036854775808,AP,7948,58,3064,Andhra Pradesh
5033,-9223372036854775808,AR,91,0,43,Arunachal Pradesh
5034,-9223372036854775808,AS,1371,2,1216,Assam
5035,-9223372036854775808,BR,2480,14,1376,Bihar
5036,-9223372036854775808,CH,24,0,24,Chandigarh
5037,-9223372036854775808,CT,306,1,267,Chhattisgarh
5038,-9223372036854775808,DD,0,0,0,Daman and Diu
5039,-9223372036854775808,DL,1056,28,1135,Delhi
5040,-9223372036854775808,DN,44,0,51,Dadra and Nagar Haveli and Daman and Diu
5041,-9223372036854775808,GA,168,0,185,Goa
5042,-9223372036854775808,GJ,1108,24,1032,Gujarat
5043,-9223372036854775808,HP,60,0,18,Himachal Pradesh
5044,-9223372036854775808,HR,749,9,712,Haryana
5045,-9223372036854775808,JH,760,4,179,Jharkhand
5046,-9223372036854775808,JK,489,12,483,Jammu and Kashmir
5047,-9223372036854775808,KA,5536,102,2819,Karnataka
5048,-9223372036854775808,KL,1167,4,679,Kerala
5049,-9223372036854775808,LA,21,0,1,Ladakh
5050,-9223372036854775808,LD,0,0,0,Lakshadweep
5051,-9223372036854775808,MH,7717,282,10333,Maharashtra
5052,-9223372036854775808,ML,41,0,8,Meghalaya
5053,-9223372036854775808,MN,31,0,56,Manipur
5054,-9223372036854775808,MP,628,10,552,Madhya Pradesh
5055,-9223372036854775808,MZ,23,0,5,Mizoram
5056,-9223372036854775808,NL,75,-1,8,Nagaland
5057,-9223372036854775808,OR,1215,8,687,Odisha
5058,-9223372036854775808,PB,609,18,688,Punjab
5059,-9223372036854775808,PY,139,4,62,Puducherry
5060,-9223372036854775808,RJ,1072,11,483,Rajasthan
5061,-9223372036854775808,SK,24,0,12,Sikkim
5062,-9223372036854775808,TG,1610,9,803,Telangana
5063,-9223372036854775808,TN,6972,88,4707,Tamil Nadu
5064,-9223372036854775808,TR,221,4,154,Tripura
5065,-9223372036854775808,TT,49631,774,35683,Total
5066,-9223372036854775808,UN,0,0,0,State Unassigned
5067,-9223372036854775808,UP,3458,41,1687,Uttar Pradesh
5068,-9223372036854775808,UT,259,4,45,Uttarakhand
5069,-9223372036854775808,WB,2134,38,2105,West Bengal
5070,-9223372036854775808,AN,11,0,2,Andaman and Nicobar Islands
5071,-9223372036854775808,AP,813,12,428,Andhra Pradesh
5072,-9223372036854775808,AR,5,0,6,Arunachal Pradesh
5073,-9223372036854775808,AS,327,1,274,Assam
5074,-9223372036854775808,BR,244,4,226,Bihar
5075,-9223372036854775808,CH,3,0,1,Chandigarh
5076,-9223372036854775808,CT,84,0,125,Chhattisgarh
5077,-9223372036854775808,DD,0,0,0,Daman and Diu
5078,-9223372036854775808,DL,2889,65,3306,Delhi
5079,-9223372036854775808,DN,4,0,13,Dadra and Nagar Haveli and Daman and Diu
5080,-9223372036854775808,GA,70,1,58,Goa
5081,-9223372036854775808,GJ,624,19,391,Gujarat
5082,-9223372036854775808,HP,22,0,17,Himachal Pradesh
5083,-9223372036854775808,HR,402,5,445,Haryana
5084,-9223372036854775808,JH,25,0,69,Jharkhand
5085,-9223372036854775808,JK,127,1,91,Jammu and Kashmir
5086,-9223372036854775808,KA,1267,16,220,Karnataka
5087,-9223372036854775808,KL,118,0,42,Kerala
5088,-9223372036854775808,LA,3,0,32,Ladakh
5089,-9223372036854775808,LD,0,0,0,Lakshadweep
5090,-9223372036854775808,MH,5493,156,2330,Maharashtra
5091,-9223372036854775808,ML,2,0,0,Meghalaya
5092,-9223372036854775808,MN,93,0,23,Manipur
5093,-9223372036854775808,MP,221,7,113,Madhya Pradesh
5094,-9223372036854775808,MZ,1,0,0,Mizoram
5095,-9223372036854775808,NL,28,0,0,Nagaland
5096,-9223372036854775808,OR,264,3,137,Odisha
5097,-9223372036854775808,PB,160,5,206,Punjab
5098,-9223372036854775808,PY,29,1,31,Puducherry
5099,-9223372036854775808,RJ,327,8,244,Rajasthan
5100,-9223372036854775808,SK,1,0,0,Sikkim
5101,-9223372036854775808,TG,983,4,244,Telangana
5102,-9223372036854775808,TN,3940,54,1443,Tamil Nadu
5103,-9223372036854775808,TR,12,0,8,Tripura
5104,-9223372036854775808,TT,19610,384,11631,Total
5105,-9223372036854775808,UN,-184,0,0,State Unassigned
5106,-9223372036854775808,UP,598,11,593,Uttar Pradesh
5107,-9223372036854775808,UT,32,1,109,Uttarakhand
5108,-9223372036854775808,WB,572,10,404,West Bengal
5109,-9223372036854775808,AN,3,0,0,Andaman and Nicobar Islands
5110,-9223372036854775808,AP,6,0,0,Andhra Pradesh
5111,-9223372036854775808,AR,0,0,0,Arunachal Pradesh
5112,-9223372036854775808,AS,0,0,0,Assam
5113,-9223372036854775808,BR,2,0,0,Bihar
5114,-9223372036854775808,CH,0,0,0,Chandigarh
5115,-9223372036854775808,CT,1,0,0,Chhattisgarh
5116,-9223372036854775808,DD,0,0,0,Daman and Diu
5117,-9223372036854775808,DL,9,0,0,Delhi
5118,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
5119,-9223372036854775808,GA,0,0,0,Goa
5120,-9223372036854775808,GJ,8,1,0,Gujarat
5121,-9223372036854775808,HP,0,0,1,Himachal Pradesh
5122,-9223372036854775808,HR,2,0,0,Haryana
5123,-9223372036854775808,JH,0,0,0,Jharkhand
5124,-9223372036854775808,JK,13,0,0,Jammu and Kashmir
5125,-9223372036854775808,KA,17,0,0,Karnataka
5126,-9223372036854775808,KL,6,1,1,Kerala
5127,-9223372036854775808,LA,0,0,0,Ladakh
5128,-9223372036854775808,LD,0,0,0,Lakshadweep
5129,-9223372036854775808,MH,30,2,6,Maharashtra
5130,-9223372036854775808,ML,0,0,0,Meghalaya
5131,-9223372036854775808,MN,0,0,0,Manipur
5132,-9223372036854775808,MP,10,0,0,Madhya Pradesh
5133,-9223372036854775808,MZ,0,0,0,Mizoram
5134,-9223372036854775808,NL,0,0,0,Nagaland
5135,-9223372036854775808,OR,0,0,0,Odisha
5136,-9223372036854775808,PB,0,0,0,Punjab
5137,-9223372036854775808,PY,0,0,0,Puducherry
5138,-9223372036854775808,RJ,4,0,0,Rajasthan
5139,-9223372036854775808,SK,0,0,0,Sikkim
5140,-9223372036854775808,TG,8,1,0,Telangana
5141,-9223372036854775808,TN,4,0,0,Tamil Nadu
5142,-9223372036854775808,TR,0,0,0,Tripura
5143,-9223372036854775808,TT,143,5,9,Total
5144,-9223372036854775808,UN,0,0,0,State Unassigned
5145,-9223372036854775808,UP,16,0,0,Uttar Pradesh
5146,-9223372036854775808,UT,1,0,1,Uttarakhand
5147,-9223372036854775808,WB,3,0,0,West Bengal
5148,-9223372036854775808,AN,0,0,0,Andaman and Nicobar Islands
5149,-9223372036854775808,AP,128,1,68,Andhra Pradesh
5150,-9223372036854775808,AR,1,0,0,Arunachal Pradesh
5151,-9223372036854775808,AS,97,0,16,Assam
5152,-9223372036854775808,BR,149,0,132,Bihar
5153,-9223372036854775808,CH,10,0,2,Chandigarh
5154,-9223372036854775808,CT,34,0,0,Chhattisgarh
5155,-9223372036854775808,DD,0,0,0,Daman and Diu
5156,-9223372036854775808,DL,1024,13,231,Delhi
5157,-9223372036854775808,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
5158,-9223372036854775808,GA,1,0,1,Goa
5159,-9223372036854775808,GJ,367,22,454,Gujarat
5160,-9223372036854775808,HP,8,0,7,Himachal Pradesh
5161,-9223372036854775808,HR,123,1,43,Haryana
5162,-9223372036854775808,JH,6,0,0,Jharkhand
5163,-9223372036854775808,JK,115,1,5,Jammu and Kashmir
5164,-9223372036854775808,KA,115,0,53,Karnataka
5165,-9223372036854775808,KL,85,1,3,Kerala
5166,-9223372036854775808,LA,20,0,0,Ladakh
5167,-9223372036854775808,LD,0,0,0,Lakshadweep
5168,-9223372036854775808,MH,2598,85,698,Maharashtra
5169,-9223372036854775808,ML,1,0,0,Meghalaya
5170,-9223372036854775808,MN,11,0,0,Manipur
5171,-9223372036854775808,MP,192,8,123,Madhya Pradesh
5172,-9223372036854775808,MZ,0,0,0,Mizoram
5173,-9223372036854775808,NL,9,0,0,Nagaland
5174,-9223372036854775808,OR,67,0,75,Odisha
5175,-9223372036854775808,PB,19,0,28,Punjab
5176,-9223372036854775808,PY,4,0,0,Puducherry
5177,-9223372036854775808,RJ,251,7,253,Rajasthan
